CONSECUTIVO;FECHA DE INSCRIPCION;DEPARTAMENTO DE INSCRIPCION;MUNICIPIO DE INSCRIPCION;CODIGO DIVIPOLA DEPARTAMENTO;CODIGO DIVIPOLA MUNICIPIO;NOMBRE DEL ESTABLECIMIENTO;DIRECCION;AREA;CORREO ELECTRONICO;PREPARACION ALIMENTOS;COMEDORES;EXPENDIO ALIMENTOS;GRANDES SUPERFICIES;ENSAMBLE ALIMENTOS;ALMACENAMIENTO;VENTA VIA PUBLICA;EXPENDIO BEBIDAS ALCOHOLICAS;PLAZAS DE MERCADO;EXPENDIO CARNES;LUGAR DE FUNCIONAMIENTO PARA EXPENDIOS Y ALMACENAMIENTO DE CARNES Y PRODUCTOS CARNICOS COMESTIBLES;INSPECCIONADO POR LA ENTIDAD TERRITORIAL DE SALUD;FECHA DE LA ULTIMA INSPECCION;CONCEPTO ANTERIOR;INSCRIPCION VIGENTE
3040;4/06/2022 0:00;NORTE DE SANTANDER;SAN CAYETANO;54;673;HOGAR COMUNITARIO OSITOS CARIÑOSITOS;CALLE 7 # 7-37 COLINAS, CORNEJO;RURAL;ingriyurley72@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;09/13/2021 12:00:00 AM;FAVORABLE;SI
2697;4/07/2022 0:00;NORTE DE SANTANDER;TIBU;54;810;CENTRO DE DESARROLLO INFANTIL SEMILLITAS DE ESPERANZA;CALLE 20 NRO 14-54 BARRIO LA ESPERANZA;URBANA;coordinaciontibu@centrocristiano.com.co;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;9/10/2020 0:00;FAVORABLE;SI
2727;4/07/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;POPS;CEMENTERIO CENTRAL;URBANA;no dato;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;SI
2728;4/07/2022 0:00;NORTE DE SANTANDER;SARDINATA;54;720;HOGAR LOS OSITOS;CALLE 11 MZ 3 LOTE 7 BARRIO VISTA HERMOSA;URBANA;alixmariadiaz04@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;2/10/2020 0:00;FAVORABLE;SI
2729;4/07/2022 0:00;NORTE DE SANTANDER;SARDINATA;54;720;HOGAR ESTRELLITAS;CALLE 7 CARRERA 1 MZ E LOTE 33 BARRIO BRISAS;URBANA;animelendezbarrera@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;2/12/2020 0:00;FAVORABLE;SI
2730;4/07/2022 0:00;NORTE DE SANTANDER;SARDINATA;54;720;HOGAR LOS SARDINITOS;CARRERA 6 N°13-66 B. LLANO;URBANA;zaidaaraque1508@outlok.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;2/12/2020 0:00;FAVORABLE;SI
2750;4/07/2022 0:00;NORTE DE SANTANDER;TOLEDO;54;820;ASOCIACION CENTRO BIENESTAR DE TOLEDO;BARRIO EL VOLADOR KDX-12, VIA A LABATECA;URBANA;celinamendoza18@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Otros /;SI;2/03/2022 0:00;FAVORABLE CON REQUERIMIENTOS;SI
2695;4/08/2022 0:00;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;EL SABOR MIX DE ALEJANDRO;CARRERA 7 # 24-93 GRAN COLOMBIA;URBANA;juanramonmedinagutierrez@gmail.com;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;4/08/2022 0:00;FAVORABLE;SI
2542;04/14/2022 12:00:00 AM;NORTE DE SANTANDER;CHINACOTA;54;172;RESTAURANTE INCANTO;PARQUE RESIDENCIAL BONANZA;URBANA;mapri424@yahoo.com;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;03/14/2022 12:00:00 AM;FAVORABLE;SI
2752;04/14/2022 12:00:00 AM;NORTE DE SANTANDER;EL ZULIA;54;261;PANADERIA Y PASTELERIA EL PAN DE DIOS;CLL 5 BN # 11 A - 37 APTO;URBANA;luisorlandopabonsanchez@gmail.com;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;SI
2602;04/16/2022 12:00:00 AM;NORTE DE SANTANDER;LOS PATIOS;54;405;RESTAURANTE ESCOLAR INSTITUCION EDUCATIVA LA GARITA SEDE LA MUTIS;VEREDA LA MUTIS;RURAL;secretariageneral@lospatios-nortedesantander.gov.co;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;03/16/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
2699;04/18/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;CENTRO ACUATICO LOS TOBOGANES;CARRERA 0 # 5-33 VILLA ANTIGUA;URBANA;fecoso1310@hotmail.com;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;12/11/2020 0:00;FAVORABLE;SI
2700;04/18/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;HOGAR COMUNITARIO DIVINO NIÑO JUAN FRIO;KDX 21A JUAN FRIO;RURAL;jpalencia 027@gmail com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/18/2022 12:00:00 AM;FAVORABLE;SI
2701;04/18/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;HOGAR COMUNITARIO MIS AMIGUITOS;KDX 41A JUAN FRIO;RURAL;magdalengaravito@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/18/2022 12:00:00 AM;FAVORABLE;SI
2719;04/18/2022 12:00:00 AM;NORTE DE SANTANDER;CHINACOTA;54;172;TU TIENDA A LA MANO;CARRERA 4 NO 10-70 LA VICTORIA;URBANA;tutiendachinacota@gmail.com;NO APLICA;NO APLICA;Expendio /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI /;NO APLICA;SI;04/18/2022 12:00:00 AM;FAVORABLE;SI
2731;04/18/2022 12:00:00 AM;NORTE DE SANTANDER;SARDINATA;54;720;HOGAR BULLICIOSO;CALLE 2 N°KDX-80-4 B. BAHO;URBANA;nes91497@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;2/12/2020 0:00;FAVORABLE;SI
2753;04/18/2022 12:00:00 AM;NORTE DE SANTANDER;EL ZULIA;54;261;PANADERIA Y PASTELERIA EL PAN DE DIOS;CLL 5 BN # 11 A - 37 APTO 1;URBANA;luisorlandopabonsanchez@gmail.com;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;SI
2702;04/19/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;HOGAR COMUNITARIO SANTA TERESA;KDX 75 -3 JUAN FRIO;RURAL;jakelineagudelo29@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/19/2022 12:00:00 AM;FAVORABLE;SI
2703;04/19/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;HOGAR COMUNITARIO GILMAR;CALLE 25 # 10-35 BARRIO GRAN COLOMBIA;URBANA;auroraacuna494@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/19/2022 12:00:00 AM;FAVORABLE;SI
2723;04/19/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;RESTAURANTE ESCOLAR INSTITUCION EDUCATIVA AGUEDA GALLARDO;CR 9 # 8 103;URBANA;salesionaspamplona@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Independiente /;SI;04/19/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
2732;04/19/2022 12:00:00 AM;NORTE DE SANTANDER;SARDINATA;54;720;HOGAR FAMI TRIUNFADORES DEL FUTURO;CARRERA 2 N°2-36 B. CHICAROS;URBANA;no tiene;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;8/05/2019 0:00;FAVORABLE;SI
2733;04/19/2022 12:00:00 AM;NORTE DE SANTANDER;SARDINATA;54;720;HOGAR FAMI ALEGRIA;CARRERA 3 N°3-38 B. CHICAROS;URBANA;patymorantes19@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;2/05/2019 0:00;FAVORABLE;SI
2734;04/19/2022 12:00:00 AM;NORTE DE SANTANDER;SARDINATA;54;720;HOGAR LOS GNOMOS;CALLE 2 N°2-33 B. CHICAROS;URBANA;fajary1626@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;2/10/2020 0:00;FAVORABLE;SI
2742;04/19/2022 12:00:00 AM;NORTE DE SANTANDER;SILOS;54;743;CER BABEGA SEDE LOS RINCON;VEREDA TUTEPA LOS RINCON;RURAL;cer_babega@sedenortedesantander.gov.co;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Otros /;SI;04/24/2019 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
2762;04/19/2022 12:00:00 AM;NORTE DE SANTANDER;LABATECA;54;377;MILENA VEGA;CARRERA 1 # 3-40 B. SAN LUIS;URBANA;gerencia@corpocescolombia.org;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Otros /;SI;12/21/2021 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
2764;04/19/2022 12:00:00 AM;NORTE DE SANTANDER;LOS PATIOS;54;405;CERVEZERIA MI MOZA EBRIA;AVENIDA 10 KM PIZARREAL;URBANA;jhordyp@hotmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;04/19/2022 12:00:00 AM;FAVORABLE;SI
2779;04/19/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONITA;54;520;CENTRO HOGAR VIDA DEL ADULTO MAYOR DE PAMPLONITA;KM1 SECTOR LA SABANA;URBANA;alcaldia@pamplonita-nortedesantander.gov.co;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO;1/01/1900 0:00;FAVORABLE CON REQUERIMIENTOS;SI
3041;04/19/2022 12:00:00 AM;NORTE DE SANTANDER;PUERTO SANTANDER;54;553;TIENDA ESCOLAR CENTRO EDUCATIVO CAASITA CAMPESTRE;LOTE 2 PARCELA 14 VEREDA EL DAVE;RURAL;elizabeth197907@hotmail.com;Cafetería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;SI
2704;04/20/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;HOGAR COMUNITARIO EL ROSAL;CARRERA 9 # 23-59 GRAN COLOMBIA;URBANA;anaeveliasandoval@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/20/2022 12:00:00 AM;FAVORABLE;SI
2705;04/20/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;HOGAR COMUNITARIO LOS PENSAMIENTOS;CALLE 26 # 11-41 GRAN COLOMBIA;URBANA;yesicaortizvillamizar@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/20/2022 12:00:00 AM;FAVORABLE;SI
2724;04/20/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;RESTAURANTE ESCOLAR INSTITUCION EDUCATIVA NORMAL SUPERIOR PAMPLONA;AVENIDA SANTANDER # 12 - 6 33;URBANA;norsupam@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/20/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
2780;04/20/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONITA;54;520;RESTAURANTE ESCOLAR RURAL GUAYABALES;VEREDA LA PALMITA;RURAL;cerguayabales@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;3/05/2019 0:00;FAVORABLE CON REQUERIMIENTOS;SI
2706;04/21/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;HOGAR COMUNITARIO MI BELLA LEIDY;CARRERA 8 # 17-55 LA PALMITA;URBANA;oliva-101@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/21/2022 12:00:00 AM;FAVORABLE;SI
2714;04/21/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;PUNTO EXPRESS CARNES DE RES;CARRERA 8 # 7-47 BARRIO EL CENTRO;URBANA;leomare@hotmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Expendio Carnes /;Independiente /;SI;04/21/2022 12:00:00 AM;FAVORABLE;SI
2722;04/21/2022 12:00:00 AM;NORTE DE SANTANDER;CACOTA;54;125;RESTAURANTE ESCOLAR SEDE LA LAGUNA;VEREDA MATA DE LATA;RURAL;cerlafenicia@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/21/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
2743;04/21/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;TORIBIO RAMON CAMELON MARCHAN;KR 4 # 3 53 BR SAN IGNACIO;URBANA;toribiocamelon8@gmail.com;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;04/21/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
2782;04/21/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;RESTAURANTE GEMA AURORA ACEVEDO FLOREZ;CARRERA 2 # 5-27 BARRIO EL CARMEN;URBANA;gemitacevedo528@gmail.com;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO;1/01/1900 0:00;FAVORABLE CON REQUERIMIENTOS;SI
2817;04/21/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;BURGUER HOUSE & CO SAS;CALLE 9 # 7-47 BARRIO CUATRO DE JULIO PASAJE EL TOPON;URBANA;angelicamcastro84@hotmail.com;Comidas Rápidas /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/21/2022 12:00:00 AM;FAVORABLE;SI
2707;04/22/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;HOGAR COMUNITARIO GORDO PETETE ( GALAN );CALLE 11 # 14-55 BARRIO EL PARAMO;URBANA;marthagudelo12@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/22/2022 12:00:00 AM;FAVORABLE;SI
2736;04/22/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;KAHLUA BASF CAFETERIA;CIUDADELA DEPORTIVA;URBANA;encantobasf@gmail.com;Cafetería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Independiente /;SI;04/22/2022 12:00:00 AM;FAVORABLE;SI
3042;04/22/2022 12:00:00 AM;NORTE DE SANTANDER;EL ZULIA;54;261;RESTAURANTE M & M;KDX 25 LOTE 3 VEREDA PEDREGALES;RURAL;marialibiacaballeroramirez@gmail.com;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO;1/01/1900 0:00;FAVORABLE CON REQUERIMIENTOS;SI
3405;04/22/2022 12:00:00 AM;NORTE DE SANTANDER;GRAMALOTE;54;313;COMEDOR ESC INST EDU SAGRADO CORAZON DE JESUS;CARRERA 6 #9-15 SANTA ROSA;URBANA;ie_sanpedroapostol@sednortedesantander.gov.co;Restaurante /;NO APLICA;NO APLICA;NO APLICA;Ensamble menú /;Dador de frío /;Ambulante con preparación de alimentos /;NO APLICA;NO APLICA;NO APLICA /;Otros /;SI;04/22/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
2709;04/25/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;HOGAR COMUNITARIO MI MUÑEQUERO (STA BARBARA);CALLE 18 # 8-39 STA BARBARA;URBANA;milady-fuentes@yahoo.es;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/25/2022 12:00:00 AM;FAVORABLE;SI
2710;04/25/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;HOGAR COMUNITARIO MIS PEQUEÑOS CACHORITOS;CARRERA 7 # 21-19 STA BARBARA;URBANA;sanchezsilva0512@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/25/2022 12:00:00 AM;FAVORABLE;SI
2745;04/25/2022 12:00:00 AM;NORTE DE SANTANDER;SARDINATA;54;720;HOGAR ALONDRAS;CALLE 8 CRA. 2 LOTE 21 MC B. SAN FRANCISCO;URBANA;sandra688997@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;7/10/2019 0:00;FAVORABLE;SI
2749;04/25/2022 12:00:00 AM;NORTE DE SANTANDER;SARDINATA;54;720;HOGAR LOS PATICOS;CALLE 13 N|5-13 B. CENTENARIO;URBANA;eveliamezc@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;2/10/2020 0:00;FAVORABLE;SI
2754;04/25/2022 12:00:00 AM;NORTE DE SANTANDER;EL ZULIA;54;261;ASADERO Y RESTAURANTE MI VAGUITA;AV 1 # 1N - 42;URBANA;estrellaraily4@gmail.com;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;SI
2757;04/25/2022 12:00:00 AM;NORTE DE SANTANDER;EL ZULIA;54;261;RESTAURANTE LA PRIMAVERA;KDX 1 A SECTOR LA PRIMAVERA;URBANA;misael24@hotmail.com;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO /;NO APLICA;SI;11/06/2020 0:00;FAVORABLE CON REQUERIMIENTOS;SI
2765;04/25/2022 12:00:00 AM;NORTE DE SANTANDER;LOS PATIOS;54;405;CARNICERIA FRANCSICO SEPULVEDA MORA;CALLE 33 AVENIDA 10 K-42 LOS COLORADOS;URBANA;franciscosepulveda038@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Expendio Carnes /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;SI
2866;04/25/2022 12:00:00 AM;NORTE DE SANTANDER;EL TARRA;54;250;SEDE EDUCATIVA CAÑAHUATE;VEREDA CAÑAHUATE;RURAL;notiene@gmail.com;Restaurante /;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE CON REQUERIMIENTOS;SI
2868;04/25/2022 12:00:00 AM;NORTE DE SANTANDER;EL TARRA;54;250;SEDE EDUCATIVA EL SANTA CLARA;VEREDA SANTA CLARA;RURAL;notiene@gmail.com;Restaurante /;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE CON REQUERIMIENTOS;SI
2869;04/25/2022 12:00:00 AM;NORTE DE SANTANDER;EL TARRA;54;250;SEDE EDUCATIVA EL SALADO ALTO;VEREDA SALADO ALTO;RURAL;notiene@gmail.com;Restaurante /;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE CON REQUERIMIENTOS;SI
2711;04/26/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;HOGAR COMUNITARIO JARDIN DORADO;CAL 17 # 5-36 SENDEROS DE PAZ;URBANA;esperanzaherrera2963@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/26/2022 12:00:00 AM;FAVORABLE;SI
2712;04/26/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;HOGAR COMUNITARIO MIS MUÑEQUITOS (STA BARBARA);CALLE 21B # 6-34 STA BARBARA;URBANA;angelicavega2712@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;04/26/2022 12:00:00 AM;FAVORABLE;SI
2721;04/26/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;RESTAURANTE ESCOLAR SEDE CIMITARIGUA;VEREDA CIMITARIGUA;RURAL;daaljapa@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI /;Independiente /;SI;04/26/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
2739;04/26/2022 12:00:00 AM;NORTE DE SANTANDER;OCANA;54;498;CENTRO DE BIENESTAR DEL ADULTO MAYOR HOGAR SAN ANTONIO;LOS ALMENDROS;URBANA;hogarsanantonio@hotmail.com;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Independiente /;SI;04/26/2022 12:00:00 AM;FAVORABLE;SI
2747;04/26/2022 12:00:00 AM;NORTE DE SANTANDER;SARDINATA;54;720;FAMI INTEGRACION GOIS;CARRERA 4 N°13-01 B. CENTENARIO;URBANA;isaruiz.27@outlok.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;08/26/2019 12:00:00 AM;FAVORABLE;SI
2748;04/26/2022 12:00:00 AM;NORTE DE SANTANDER;SARDINATA;54;720;HOGAR PICARITOS;CALLE 8 N°5-13 B. BAHO;URBANA;ludycalderon_06@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;08/22/2019 12:00:00 AM;FAVORABLE;SI
2755;04/26/2022 12:00:00 AM;NORTE DE SANTANDER;SAN CAYETANO;54;673;CENTRO RECREACIONAL LOS REYES SAN CAYETANO;LOTE # 2 VEREDA SANTA ROSA;RURAL;balneariolosreyes@gmail.com;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;SI
2756;04/26/2022 12:00:00 AM;NORTE DE SANTANDER;SAN CAYETANO;54;673;BALNEARIO RECREACION LA PLAYA;VIA PRINCIPAL A CORNEJO;RURAL;krlos.gallo@hotmail.com;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO /;NO APLICA;SI;9/04/2020 0:00;FAVORABLE;SI
